id;precio;metros_cuadrados_utiles;numero_baNos;numero_habitaciones;planta;antigUedad;aire_acondicionado_Si;ascensor_Si;piscina_Si;trastero_Si;garaje_Si;balcon_Si;jardin_Si;armarios_Si;poblacion_km2;renta_media_hogar;distancia_centro_Madrid_m;pois_comunitarios;pois_BigBusiness
11383;172000;43;1;2;0;37;False;False;False;False;False;False;False;False;12992;25525;5735;15;0
11384;170150;42;1;2;0;37;False;False;False;False;False;False;False;False;12992;25525;5672;15;0
11385;171500;45;1;2;0;37;False;False;False;False;False;False;False;False;12992;25525;5689;15;0
11458;207000;77;1;2;3;37;False;False;False;True;False;True;False;False;12992;25525;5331;15;0
11468;223000;80;1;2;1;39;True;True;False;False;False;False;False;True;12992;25525;5619;15;0
11474;448000;81;2;3;3;37;True;True;True;True;False;False;False;True;12992;25525;5702;15;0
11483;449000;127;2;3;7;20;True;True;True;True;True;False;False;True;12992;25525;5702;15;0
11495;215000;82;2;3;3;37;False;True;False;False;False;False;False;False;12992;25525;5577;15;0
11541;395000;90;2;3;0;28;False;True;False;False;True;False;False;True;12992;25525;5466;15;0
11549;170000;40;1;2;0;37;False;False;False;False;False;False;False;False;12992;25525;5748;15;0
11556;214000;85;1;2;3;37;False;False;False;True;False;False;False;True;12992;25525;5331;15;0
11578;269000;94;2;3;1;35;False;False;False;False;False;False;False;False;12992;25525;5689;15;0
11580;307000;110;2;4;4;31;True;True;False;False;False;True;False;True;12992;25525;5577;15;0
11600;260000;96;2;3;0;35;True;False;False;True;False;False;False;True;12992;25525;5682;15;0
4738;307500;74;2;2;0;0;False;True;False;True;True;False;False;True;15322;25628;6311;18;0
4748;111000;159;2;3;1;21;False;False;False;False;False;False;False;False;15322;25628;6499;18;0
4817;189000;66;1;3;0;55;False;False;False;False;False;False;False;False;15322;25628;6499;18;0
4819;189000;66;1;3;1;21;False;False;False;False;False;False;False;False;15322;25628;6499;18;0
4820;74600;40;1;2;0;60;False;True;False;False;False;False;False;False;15322;25628;6400;18;0
4835;152000;63;1;2;1;64;False;False;False;False;False;False;False;False;15322;25628;6880;18;0
4858;212900;73;1;3;4;21;False;False;False;False;False;False;False;False;15322;25628;6499;18;0
4863;375000;129;3;4;0;21;True;False;False;False;False;False;False;False;15322;25628;6502;18;0
4907;325000;100;2;4;0;21;True;False;False;False;False;False;False;False;15322;25628;6499;18;0
4981;295000;56;1;1;1;21;True;True;True;True;True;False;False;True;15322;25628;6499;18;0
5011;135000;57;1;1;0;63;False;False;False;False;False;False;False;True;15322;25628;6502;18;0
5012;135000;64;1;1;0;63;False;False;False;False;False;False;False;True;15322;25628;6502;18;0
5013;150000;64;1;1;0;63;False;False;False;False;False;False;False;True;15322;25628;6502;18;0
5073;378500;61;2;2;4;0;True;True;True;True;True;True;False;True;15322;25628;6211;18;0
5075;442000;72;2;3;1;0;True;True;False;True;True;True;False;True;15322;25628;6211;18;0
5076;277000;57;1;1;2;0;True;True;False;False;True;True;False;True;15322;25628;6211;18;0
5077;482000;75;2;3;2;0;True;True;True;True;True;False;False;True;15322;25628;6211;18;0
5079;381500;59;2;2;4;0;True;True;True;True;True;False;False;True;15322;25628;6211;18;0
5083;353000;74;1;2;3;0;False;True;True;True;True;False;False;False;15322;25628;6880;18;0
5084;280000;80;1;2;1;0;False;True;True;True;True;False;False;False;15322;25628;6880;18;0
5085;422000;94;2;3;3;0;False;True;True;True;True;False;False;False;15322;25628;6880;18;0
5086;267000;70;1;2;2;0;False;True;True;True;True;False;False;False;15322;25628;6880;18;0
5087;257000;70;1;2;1;0;False;True;True;True;True;False;False;False;15322;25628;6880;18;0
5088;282000;71;1;2;0;0;False;True;True;True;True;False;True;False;15322;25628;6880;18;0
5101;271000;56;2;3;2;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5102;228000;48;2;2;4;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5103;198000;49;2;2;0;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5104;295000;57;1;1;1;21;True;True;True;True;True;False;False;True;15322;25628;6499;18;0
5105;358000;66;2;3;5;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5106;222000;48;2;2;2;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5107;395000;67;2;3;5;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5108;276000;56;2;3;3;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5109;255000;56;2;3;2;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5110;258000;56;2;3;1;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5111;227000;47;2;2;3;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5112;287000;52;2;2;5;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5113;264000;56;2;3;1;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5114;224000;48;2;2;1;0;False;True;False;False;True;False;False;False;15322;25628;6400;18;0
5115;243000;47;2;2;3;0;False;True;False;False;True;True;False;False;15322;25628;6400;18;0
5145;230000;97;2;3;1;45;True;True;False;False;False;True;False;True;15322;25628;6400;18;0
5157;165000;59;1;3;1;63;False;False;False;False;False;False;False;False;15322;25628;6663;18;0
17590;165500;79;2;2;1;26;False;False;False;True;True;False;False;True;134;25638;30436;2;0
17806;317000;250;3;4;0;26;True;False;False;False;True;True;False;True;134;25638;30436;2;0
18517;106000;89;1;2;0;18;True;False;False;True;False;False;False;True;41;25689;36076;1;0
18526;200000;133;1;4;2;20;False;False;False;False;False;False;False;False;41;25689;35942;6;0
18633;380000;250;3;3;3;21;True;False;False;True;True;True;True;True;41;25689;35598;0;0
18762;220000;80;2;2;0;18;True;False;False;False;True;False;False;True;41;25689;36164;6;0
18777;320000;160;2;3;1;20;False;False;False;False;True;False;True;True;41;25689;35962;6;0
18918;325000;135;1;3;0;20;True;False;True;True;False;True;True;True;41;25689;35963;6;0
18938;185000;90;2;2;0;20;False;False;False;True;False;False;True;True;41;25689;35826;6;0
19044;205000;98;3;3;2;22;False;False;False;False;False;False;True;True;41;25689;35930;1;0
19127;430000;260;3;5;0;32;False;False;True;True;False;False;True;False;41;25689;36362;1;0
19268;1500000;600;6;7;0;20;False;False;True;True;True;True;True;True;41;25689;36078;6;0
15796;156000;86;1;3;1;26;False;False;False;False;False;False;False;False;1015;25722;20350;6;0
15887;375000;186;3;3;0;17;False;True;True;False;True;False;False;False;1015;25722;20754;6;0
15994;247000;83;2;3;1;26;True;True;False;True;False;False;False;True;1015;25722;20460;6;0
16020;195000;72;1;3;8;45;True;True;False;False;False;False;False;True;1015;25722;20396;6;0
16137;194999;70;1;3;8;47;False;True;False;False;False;True;False;True;1015;25722;20396;6;0
16331;156000;86;1;3;1;26;False;True;False;False;False;False;False;False;1015;25722;20350;6;0
16935;195000;75;1;3;8;26;False;True;False;False;False;False;False;True;1015;25722;20396;6;0
17002;195000;61;1;3;8;47;True;True;False;False;False;False;False;True;1015;25722;20396;6;0
7776;146000;65;1;3;1;35;False;False;False;False;False;False;False;False;21604;25728;6099;15;6
8012;310000;96;1;4;1;35;True;False;False;False;False;False;False;False;21604;25728;6079;15;6
10522;250000;103;2;2;1;31;False;True;False;False;False;False;False;False;15757;25728;6347;15;6
10549;159000;50;1;2;2;65;True;True;False;False;False;False;False;False;15757;25728;6736;15;6
10642;179900;44;1;2;2;55;False;True;False;False;False;False;False;False;15757;25728;6736;15;6
10661;390000;67;2;2;1;0;False;True;True;True;True;True;False;False;15757;25728;6669;15;6
10662;475000;90;2;3;1;0;False;True;True;True;True;True;False;False;15757;25728;6669;15;6
10670;365000;56;1;1;5;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10671;565000;103;2;3;5;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10673;325000;54;1;1;1;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10674;420000;64;2;2;3;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10675;540000;86;2;3;4;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10676;385000;65;2;2;1;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10677;445000;65;2;2;5;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10678;520000;94;2;3;2;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10679;555000;94;2;3;4;0;True;True;True;True;True;True;False;True;15757;25728;6669;15;6
10683;350000;54;1;1;3;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10685;430000;64;2;2;4;0;True;True;False;True;True;True;False;True;15757;25728;6669;15;6
10686;385000;83;2;2;0;0;True;True;True;True;True;False;False;True;15757;25728;6669;15;6
10687;385000;79;2;2;1;0;True;True;True;True;True;True;False;True;15757;25728;6669;15;6
10707;398000;106;2;2;4;31;False;True;False;True;True;False;False;True;15757;25728;6730;15;6
10724;310000;55;1;0;1;31;True;True;False;False;True;False;False;True;15757;25728;6580;15;6
10787;285000;70;1;2;5;65;True;True;False;True;False;False;False;True;15757;25728;6653;15;6
10816;1374900;282;3;4;0;0;False;False;True;False;True;False;True;False;15757;25728;6730;15;6
10817;1349900;282;3;4;0;0;False;False;True;False;True;False;True;False;15757;25728;6730;15;6
10818;1249900;242;3;4;0;0;False;False;True;False;True;False;True;False;15757;25728;6730;15;6
4743;150000;60;1;2;0;67;True;True;False;False;False;False;False;False;25266;25776;5011;7;0
4811;156000;60;1;3;4;65;False;False;False;False;False;False;False;False;25266;25776;4692;7;0
4871;304500;85;1;3;4;23;False;True;False;False;False;False;False;False;25266;25776;5170;7;0
4895;240000;75;1;3;1;53;False;True;False;False;False;False;False;False;25266;25776;5097;7;0
4933;256000;90;2;3;0;39;False;True;False;False;False;False;False;True;25266;25776;5027;7;0
4973;293000;78;2;3;1;49;True;True;False;False;False;False;False;True;25266;25776;4625;7;0
4977;304500;103;1;4;4;53;False;True;True;False;False;False;False;False;25266;25776;5170;7;0
5002;214000;80;1;3;8;53;False;True;False;False;False;False;False;True;25266;25776;4625;7;0
5128;255000;90;1;3;10;59;True;True;False;False;False;False;False;True;25266;25776;4625;7;0
5141;290000;110;2;3;5;53;False;True;False;False;False;False;False;True;25266;25776;5027;7;0
5218;310000;85;1;3;3;54;True;True;False;False;False;False;False;True;25266;25776;4625;7;0
5229;310000;85;1;3;3;54;True;True;False;False;False;False;False;True;25266;25776;4625;7;0
15808;120000;77;1;3;5;36;False;False;False;False;False;False;False;False;28026;25782;21065;16;0
15868;180000;95;1;3;3;47;False;False;False;False;False;False;False;False;28026;25782;21187;16;0
15949;380000;240;3;4;0;23;True;False;False;True;True;True;False;True;28026;25782;20646;16;0
16063;159900;87;1;3;1;49;True;False;False;False;False;False;False;True;28026;25782;21217;16;0
16064;395000;320;2;5;0;55;True;False;False;True;True;False;False;True;28026;25782;20691;16;0
16165;235000;77;1;3;2;46;False;True;False;True;False;False;False;True;28026;25782;20822;16;0
16171;265000;77;2;3;0;27;True;True;False;True;True;False;False;True;28026;25782;21146;16;0
16319;120000;65;1;2;5;36;False;False;False;False;False;False;False;False;28026;25782;21054;16;0
16372;158800;75;1;3;2;36;False;False;False;False;False;False;False;False;28026;25782;21054;16;0
16414;215000;109;2;3;1;23;False;True;False;False;False;False;False;False;28026;25782;20710;16;0
16887;185000;68;1;2;1;19;True;True;False;False;False;True;False;True;28026;25782;20691;16;0
16937;169990;89;1;2;3;36;False;True;False;False;False;False;False;False;28026;25782;21054;16;0
17008;100000;65;1;2;2;26;False;True;False;False;True;False;False;False;28026;25782;21054;16;0
17381;139990;72;1;3;0;55;False;True;False;False;False;False;False;False;28026;25782;20783;16;0
4754;180000;43;1;1;2;41;False;False;False;False;False;True;False;True;26125;25812;3491;15;0
4755;200000;71;1;2;3;41;False;True;False;False;True;False;False;True;26125;25812;3264;15;0
4875;295000;78;1;3;1;59;True;False;False;False;False;False;False;False;26125;25812;3411;15;0
4894;275000;81;2;3;0;41;False;False;False;False;False;False;False;False;26125;25812;3573;15;0
4899;218000;85;1;3;4;59;False;False;False;False;False;False;False;True;26125;25812;3668;15;0
4906;250000;80;1;3;3;41;True;False;False;False;False;False;False;True;26125;25812;3789;15;0
4917;112000;60;1;1;3;57;False;False;False;False;False;True;False;True;26125;25812;3513;15;0
4998;517400;210;4;5;1;41;True;False;False;True;False;True;False;False;26125;25812;3471;15;0
5001;338000;70;1;2;1;6;True;True;False;False;True;False;False;True;26125;25812;3727;15;0
5023;319000;74;2;3;1;46;True;True;False;False;False;False;False;False;26125;25812;3148;15;0
5032;149000;85;1;3;1;59;False;False;False;True;False;False;False;False;26125;25812;3529;15;0
5033;281000;100;3;3;1;30;True;False;False;True;True;True;False;True;26125;25812;3471;15;0
5045;267000;100;4;4;0;41;False;False;False;True;True;False;False;True;26125;25812;3471;15;0
5047;160000;42;1;1;1;95;True;False;False;False;False;False;False;True;26125;25812;3119;15;0
5062;238900;78;2;2;0;0;False;True;False;False;False;False;False;False;26125;25812;3437;15;0
5067;256000;69;2;3;3;61;False;False;False;False;False;False;False;False;26125;25812;3749;15;0
5097;178500;64;1;1;0;0;False;True;False;False;False;False;False;False;26125;25812;3437;15;0
5099;183800;64;1;1;0;0;False;True;False;False;False;False;False;False;26125;25812;3437;15;0
5100;227500;89;1;1;0;0;False;True;False;False;False;False;False;False;26125;25812;3437;15;0
5122;305000;71;1;3;1;48;False;True;False;False;True;False;False;True;26125;25812;3575;15;0
5149;259000;58;1;3;3;41;False;False;False;False;False;False;False;True;26125;25812;3806;15;0
5176;214900;48;1;2;2;41;True;True;False;False;False;False;False;False;26125;25812;3367;15;0
5188;820000;157;3;3;5;20;False;True;False;True;True;False;False;False;26125;25812;3148;15;0
5193;280000;82;2;3;1;36;False;False;False;False;False;False;False;True;26125;25812;3163;15;0
5198;255000;86;1;2;2;18;False;True;False;True;False;False;False;False;26125;25812;3448;15;0
5202;489900;339;3;3;0;127;True;False;False;True;True;False;False;False;26125;25812;3163;15;0
5206;219900;64;1;2;0;41;True;False;False;False;False;False;False;True;26125;25812;2981;15;0
5220;820000;157;3;3;5;20;True;True;False;True;True;False;False;True;26125;25812;3148;15;0
5232;290000;61;1;2;1;43;False;True;False;False;False;False;False;True;26125;25812;3501;15;0
5257;248000;95;1;3;2;40;True;False;False;False;False;True;False;False;26125;25812;3501;15;0
18680;275000;98;2;4;1;25;False;False;False;False;False;True;True;True;116;25813;32065;4;0
11078;950000;117;2;2;8;15;True;True;False;True;True;True;False;True;1015;25824;20369;1;0
15845;191000;139;2;3;1;39;False;False;False;True;False;True;True;True;36782;25842;17541;8;0
16036;191000;180;1;4;1;60;False;False;False;False;False;False;False;False;36782;25842;17612;8;0
16078;275000;80;1;3;7;22;True;True;False;True;False;False;False;True;1525;25842;18075;8;0
16109;210000;67;1;3;1;60;False;False;False;False;False;False;False;False;36782;25842;17774;8;0
16178;165900;52;1;1;1;39;False;True;False;False;False;False;False;True;36782;25842;17733;8;0
16356;189500;78;1;3;4;60;True;False;False;False;False;True;False;False;34866;25842;17420;8;0
16357;174500;56;1;2;0;53;False;True;False;False;False;False;False;False;36782;25842;17774;8;0
16391;200000;76;1;3;4;51;False;True;False;True;False;False;False;False;36782;25842;18012;8;0
16627;580000;247;3;3;1;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16719;490000;247;3;3;1;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16720;525000;247;3;3;0;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16723;545000;249;3;3;0;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16724;490000;247;3;3;0;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16725;495000;247;3;3;1;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
16924;299000;116;2;4;1;39;True;True;False;False;False;False;False;True;36782;25842;17846;8;0
17137;149900;61;1;2;2;39;False;True;False;False;False;False;False;False;36782;25842;17646;8;0
17259;194900;89;2;3;1;39;True;True;False;False;False;False;False;False;36782;25842;17846;8;0
17327;495000;247;3;3;0;0;False;False;False;False;True;False;False;True;1525;25842;18072;8;0
17732;120000;540;2;3;0;24;False;False;False;False;False;False;False;False;697;25873;22201;0;0
